,order_id,cpf,order_value,charges,discount_value,voucher,order_status,order_date
214,51893b0b-868e-4bef-a7b8-ff30942dd485,297.853.410-97,561.26,72.27,48.31,hic,production,2025-02-10
215,46f665ee-c2da-4c9b-a288-5a677097569e,287.651.493-19,709.22,87.58,10.0,eius,invoiced,2024-10-16
216,21add425-4d28-44ad-aff7-6007607aa8a8,947.305.218-97,1122.19,49.71,76.34,quisquam,production,2024-12-20
217,5e1698fe-22c1-4141-b30f-4a34c32a5c36,574.019.823-23,479.0,129.89,170.44,eos,invoiced,2025-01-08
218,1a4d1846-ede6-44d7-9fc2-792b906aa900,915.608.427-76,454.96,10.89,56.46,nobis,pending,2024-05-24
219,13b21351-6355-4209-aab9-cc3f741bf8f5,238.470.561-07,1312.27,121.93,133.83,minus,pending,2025-02-21
220,8a339e8a-3ec0-4985-9d51-26a6c1c83804,346.798.215-82,766.49,135.78,123.28,exercitationem,invoiced,2024-08-31
221,20b4990e-78b3-41c9-a69f-a6f10a102473,308.425.917-88,1275.51,83.03,197.85,ut,invoiced,2024-08-10
222,93c0b41e-f920-478d-bab9-1b7f5766b189,810.659.324-05,364.85,122.14,156.94,minus,invoiced,2024-05-27
223,cf1d2ebd-0fc9-4364-8f42-95ed797f4830,481.092.563-33,500.27,52.79,10.0,voluptatem,invoiced,2024-10-03
224,c35e3c4d-75cd-49b8-a574-2c408470dc4e,398.064.217-87,305.26,11.4,91.77,dolor,production,2024-08-06
225,fe162dca-c526-4a5f-94e6-4febaaa532b7,742.815.630-08,561.14,44.21,10.0,officia,invoiced,2025-02-14
226,9f5ead29-ce42-40df-9852-5eb603080b74,801.673.925-30,381.13,26.36,180.92,aperiam,invoiced,2024-10-05
227,b8bb2510-7e8a-4cd8-ae97-622b73d55d2f,037.629.418-31,1131.66,17.85,67.7,labore,invoiced,2024-06-02
228,6a1cd2db-8532-4a33-a20a-18e3e0c4578f,164.583.290-24,515.68,71.85,10.0,aspernatur,production,2024-06-02
229,ea62614b-f1f6-400d-ad31-66be3978ced9,387.460.925-10,1001.39,79.67,10.0,corporis,invoiced,2024-08-25
230,24ef8f02-24ae-46c4-ae25-39cc7c82fc80,183.649.205-70,1141.43,142.09,10.0,perspiciatis,invoiced,2025-01-22
231,9468d73f-f49c-404a-84b3-13841336c70b,428.357.069-92,1085.84,47.2,10.0,ab,invoiced,2024-05-08
232,5e3b0744-00b0-41f0-9d21-00932e7311f6,582.643.719-73,139.21,117.98,130.41,error,production,2024-07-12
233,dde5b5cb-c9e4-4034-b9c4-b5b1c7773482,936.085.417-48,471.29,137.99,98.38,fugiat,invoiced,2024-09-12
234,f892e0c8-77d9-4c72-a4ab-739458a5d535,623.715.049-80,418.83,24.79,30.95,quaerat,await_payment,2025-01-03
235,83e54fcc-3aea-47d3-b66f-e3ecf02515df,026.348.957-47,423.8,98.48,196.44,magni,await_payment,2024-12-10
236,454fe8dd-1b8b-4342-8315-4d3ea20a9dcb,793.108.456-00,76.14,56.24,184.67,dignissimos,invoiced,2024-05-26
237,b2645d4c-f0be-450f-a521-3ce4d197bacd,436.719.085-48,162.61,77.31,10.0,incidunt,await_payment,2024-03-11
238,1bcf9f53-d012-4b0b-aa96-fafeda9bc7d3,968.037.124-78,935.83,81.6,10.0,aspernatur,await_payment,2024-03-03
239,190a057a-dc9a-4106-b7ae-3335f1d0673d,247.918.063-87,915.16,24.27,10.0,quaerat,invoiced,2025-01-11
240,98f27ba9-90b3-4191-8965-5f60059a0a24,260.183.495-15,1432.77,85.52,10.0,atque,invoiced,2024-08-15
241,1404f23d-b977-437f-8e9a-c981d59fbb40,980.162.735-21,919.07,48.62,179.56,deserunt,production,2024-09-16
242,748b1a20-a239-4a8d-9dc6-065602f35548,532.476.890-10,972.91,22.21,57.43,fugiat,production,2024-08-14
243,61865256-6b38-4779-af39-3e6c95701099,156.908.423-89,749.96,45.05,10.0,id,pending,2024-10-17
244,bd70b654-97ea-4953-acf4-fa27fc795071,156.329.840-60,1282.61,76.4,48.19,consectetur,invoiced,2024-03-31
245,dc896633-289b-40a7-9965-37485868035b,352.187.904-60,205.81,95.79,10.0,saepe,invoiced,2025-01-21
246,2432c5fb-ddd0-457b-ac76-92baadb5d35a,917.285.364-64,153.72,20.61,80.84,fugiat,invoiced,2024-06-18
247,1c21126f-0d8b-438c-a897-800e8e50f653,416.275.893-09,1007.32,18.24,124.36,placeat,invoiced,2024-05-01
248,26c3ee1e-9efa-43b2-853b-deecb8efa96a,608.257.149-58,508.49,50.38,190.86,delectus,invoiced,2024-09-09
249,44b461e3-1b24-438f-85e1-b64a54c0deac,398.064.217-87,668.13,90.98,10.0,amet,pending,2024-11-17
250,af5da62b-f573-43f6-ab94-43911f402171,328.974.105-23,1207.45,89.87,10.0,minus,invoiced,2024-11-19
251,68b8c02c-abff-4b35-b0c2-ae97a4ea45da,213.690.574-07,1125.72,65.05,64.69,reiciendis,invoiced,2025-02-22
252,2dd55b98-d814-4500-922b-ac4b226f5130,381.546.790-00,454.9,118.0,107.47,beatae,pending,2024-04-29
253,d232bc77-f00e-4668-80c2-578e770019ec,279.136.845-00,1438.09,65.29,59.47,natus,pending,2025-01-26
254,ef0658c7-0da5-4a86-86a5-dca01be63592,259.784.601-67,524.19,68.45,182.93,accusamus,await_payment,2024-06-18
255,df9cf5a0-8f4c-48af-8310-ae6fed3dab63,852.073.964-47,507.23,52.56,177.41,nobis,invoiced,2024-08-23
256,28532771-84bb-4038-9850-f5e759a67dae,568.417.392-64,1404.01,52.1,103.45,voluptatibus,await_payment,2024-10-03
257,b602b36c-f1d8-41da-887f-c4ddb3dee590,562.734.891-73,659.75,94.39,10.0,neque,pending,2024-10-01
258,512577c9-7ae1-421f-bcc3-9ab62d0826c8,658.231.407-62,536.71,148.35,25.6,exercitationem,invoiced,2024-04-11
259,ceeb9ed1-0eaa-4999-a7bf-94f614ce06c5,054.183.297-23,1391.96,123.22,189.4,assumenda,production,2024-11-18
260,596ce321-0ba9-4942-9323-59eebff03528,965.782.031-68,412.46,48.94,10.0,suscipit,invoiced,2024-09-13
261,5c360b23-9f30-402e-8a07-35b8ed6b32d1,236.195.047-25,90.87,137.97,10.0,ad,pending,2024-03-24
262,1d44bdd9-65d1-479b-a6fb-27b9572bdf8b,947.058.361-20,1066.42,28.55,10.0,ut,await_payment,2024-11-13
263,816edc87-5c78-40de-9eca-b06b0bec1d03,823.410.975-88,610.13,128.67,10.0,dignissimos,invoiced,2024-10-15
264,5e9f84b1-4dc2-4f19-911e-a0543770c679,403.195.782-32,977.88,122.59,32.66,praesentium,await_payment,2024-05-01
265,501e4c70-7083-443a-93c9-63ef44a2fea5,126.794.308-40,1363.16,82.6,69.78,itaque,invoiced,2024-04-21
266,2dbaab3e-9afa-461b-ad66-05c288dbc6ff,396.712.450-99,1227.26,61.68,101.0,recusandae,invoiced,2024-12-02
267,bd42609e-a691-47f0-bc98-6cda69385d53,431.085.267-07,1017.25,83.59,10.0,ratione,pending,2024-07-12
268,b02f2d77-4bf9-4436-b438-4b1bbfe1987a,863.075.914-39,109.73,27.56,117.94,libero,production,2024-10-18
269,25fe3481-a0f3-46ea-a5c8-6244d2bf3390,820.319.576-86,945.36,33.86,10.0,placeat,invoiced,2024-04-23
270,93e0671f-0d07-41be-9265-c65b45131aa6,364.270.895-10,235.51,17.12,65.68,quos,invoiced,2025-01-29
271,d4fedec3-afe6-4c06-8262-11ada061133b,287.651.493-19,331.39,69.65,182.55,culpa,invoiced,2024-05-14
272,f11c9c9f-92e3-4feb-8639-f5dc333c8139,476.315.290-43,411.69,112.58,10.0,odio,invoiced,2024-08-02
273,129242df-4eb3-43df-9137-3fb814bf1d71,157.906.438-84,843.62,113.87,10.0,a,invoiced,2024-10-01
274,a839a7b2-a1a6-42cb-ae14-7a48c6a23682,471.568.290-76,1258.36,92.39,10.0,libero,invoiced,2024-03-11
275,654bd87f-4078-42db-b4c9-f7da992b03c0,793.285.146-73,542.95,45.71,10.0,quas,invoiced,2024-09-07
276,eaa8dbb8-5384-47d7-8bdf-eeb1a565062e,013.284.967-40,802.87,98.98,10.0,ipsum,canceled,2025-02-20
277,e1ef80db-ff86-4f3d-a471-83d2408db4e8,941.735.062-52,754.27,135.26,10.0,sint,invoiced,2025-02-12
278,6c8d1bcd-9f4d-4124-9ddb-edc86501018d,758.609.132-30,804.89,93.49,117.82,occaecati,invoiced,2024-06-17
279,5d4c75d2-0989-4d9f-a974-6ce5a156e0c6,938.476.502-38,516.32,139.83,10.0,quia,await_payment,2024-12-11
280,78994da5-e677-4f03-aeeb-2ea4da187b4d,193.246.705-06,846.64,126.66,10.0,praesentium,invoiced,2024-12-02
281,387984e7-7d10-4195-baba-c85463e94bd6,957.213.486-82,1139.49,41.45,69.31,sapiente,pending,2025-02-13
282,34a27cd6-233f-48fa-92ec-c1d70bfde502,628.574.031-35,689.38,119.1,53.53,illo,invoiced,2025-02-21
283,ab0c0d8b-a6f9-4ddb-ab05-02432389a31b,825.304.679-00,141.14,46.15,89.94,nobis,await_payment,2024-12-23
284,28091389-ad58-46eb-a7b1-4cdfb31a8ff3,542.780.316-53,894.01,94.29,168.92,sit,invoiced,2024-05-12
285,0e7bbf48-8174-4dc6-bdf9-d95d8187390e,576.312.049-34,1387.29,63.5,127.8,nihil,canceled,2024-12-29
286,d9135d86-dbc6-45a1-abe9-c8b000139908,539.026.718-40,314.58,96.03,67.5,eligendi,await_payment,2024-12-10
287,a1f53a6b-a52e-4a45-9bf9-74735509f956,438.106.759-20,898.21,19.93,150.64,quisquam,invoiced,2024-11-25
288,dc1255ad-172d-41af-9576-e60bc749911d,329.645.107-25,1492.4,140.97,10.0,harum,invoiced,2024-09-13
289,bfc7ab60-6f83-4c96-87ff-a8524020c381,064.237.915-70,323.12,56.21,51.68,blanditiis,await_payment,2025-01-01
290,dc9cf80f-b653-48bb-b9dd-485799f79eb7,781.034.295-97,295.9,140.86,10.0,veritatis,production,2024-11-06
291,e12ef2e9-e6d3-42db-9388-2ad048318bb5,239.765.408-38,291.09,114.62,10.0,ratione,canceled,2024-10-13
292,9ff3109f-9904-445d-be24-13abc9c362d7,763.549.208-00,527.6,60.25,10.0,cupiditate,production,2024-04-01
293,688261a6-22bb-4563-96ea-1b1c37c06162,340.762.851-07,924.91,30.86,167.82,molestiae,invoiced,2025-02-18
294,6fe4ee88-6786-4a75-ab72-7e48d4157f75,143.978.506-66,316.68,97.95,51.23,incidunt,production,2024-11-12
295,e047d476-2022-4b3e-9f96-d1cf2ddea050,385.701.264-17,1379.55,32.04,10.0,consectetur,production,2024-09-22
296,1b8f8a34-f026-46f7-9b6c-321656abdf43,234.691.578-55,1092.31,50.2,31.1,voluptate,invoiced,2024-10-21
297,18522fcc-eb9d-4a5c-a317-35483a60ccde,256.794.830-92,962.25,107.87,164.5,impedit,pending,2024-09-21
298,3eb54433-0aec-440e-973c-6381164f2e24,346.592.081-33,141.06,75.37,128.28,provident,invoiced,2024-07-14
299,40aed476-46a3-44e2-b1e8-221843df8fe0,206.538.491-33,1148.16,64.62,10.0,distinctio,await_payment,2024-11-17
300,4adcbf18-d6dc-4f8e-80c3-c6f6fe223524,978.061.534-20,1474.45,73.78,104.79,ab,await_payment,2024-08-27
301,17064017-8b6b-4663-9f22-53a5026b826f,815.249.367-82,594.38,118.04,10.0,assumenda,invoiced,2025-01-21
302,c42612fb-4b2c-4512-bd99-900b63a2eaf0,590.684.317-57,1278.17,108.28,138.42,quibusdam,pending,2024-04-16
303,c9003d24-1918-4cfb-a67e-4769822f48d8,926.815.304-15,1067.22,75.18,24.93,tempore,invoiced,2024-09-01
304,ea779692-086f-473c-a039-d13d1dd8268a,532.764.801-07,618.04,42.89,10.0,consequatur,await_payment,2024-06-21
305,e2223c18-73fb-4427-9a91-8fb25030d575,567.283.941-09,766.78,57.16,199.31,quod,invoiced,2024-04-23
306,dccfde17-9c5c-4787-854e-9d1ff163b80b,280.935.614-98,1376.55,78.32,10.0,quod,invoiced,2024-11-30
307,0b0c25d1-bfde-4e26-adcf-241cd2caff64,683.571.240-62,274.02,101.53,10.0,culpa,invoiced,2024-12-14
308,68f17706-b501-45d0-a3d3-345e48c10d1e,208.345.167-80,986.13,123.66,136.14,ad,production,2024-03-18
309,77293921-a0c7-489c-8bd7-b95d1ce4ad76,689.137.045-01,1020.7,81.72,154.91,maiores,invoiced,2024-12-24
310,23e504a7-c861-4075-a032-88c0477ff24a,128.643.790-31,910.96,121.43,88.17,enim,pending,2024-04-06
311,d3bee2ac-d5bc-4936-bcce-bfa9acfe390b,372.648.159-19,725.97,109.58,10.0,animi,invoiced,2025-02-08
312,50a925a7-2561-4a41-98bd-572c0b8323d5,324.761.598-91,713.95,127.55,10.0,blanditiis,invoiced,2025-02-05
313,238d2920-2370-4127-b2e8-0f673b34c030,658.407.192-85,1310.16,114.69,10.0,optio,invoiced,2024-06-03
314,affec443-a52f-49ef-be27-e623bae4639d,269.584.731-91,1469.37,87.54,150.64,ullam,invoiced,2025-01-31
315,b3c0bf9c-977a-4994-b0a2-6c8277aaa991,208.316.495-42,521.2,135.1,87.51,ipsam,pending,2025-01-12
316,bbd26349-e0f5-4807-99d5-c4222a18f84f,568.923.170-30,1473.48,145.38,35.77,et,invoiced,2024-05-05
317,5fcd0b60-d757-47f2-80f3-d8238eecd437,786.592.314-73,626.17,32.05,10.0,ab,invoiced,2024-06-30
318,322d9455-54d5-4375-b347-c1bac403d353,549.021.783-97,773.51,80.82,62.68,tenetur,invoiced,2025-02-20
319,c5a115d1-3a92-4415-bdbd-780ff4551f62,954.371.602-16,385.79,114.95,118.87,natus,invoiced,2025-01-15
320,c132c148-511c-4fde-bb80-b76159f02478,685.092.741-85,391.47,21.27,10.0,quae,invoiced,2024-05-05
321,7d6a2784-7bc8-43b6-9e5d-41cbf17d05c0,046.378.192-96,1001.57,93.64,10.0,at,await_payment,2024-06-16
322,83c6c143-a6c4-4fd0-8e1d-075f956c0489,659.387.421-37,1195.62,41.85,10.0,id,await_payment,2024-04-11
323,0691ed9d-77fd-4d3d-b1c6-5733dc85e8fa,409.265.387-56,1409.08,23.8,10.0,consectetur,pending,2024-06-14
324,b2228eff-0834-4b8e-9466-b8ff213becc5,420.167.895-49,414.96,134.86,168.55,deserunt,invoiced,2024-09-15
325,c3eaab9e-e7ce-4454-8e73-18736a1c344c,164.583.290-24,73.35,12.19,80.07,tempore,canceled,2024-05-21
326,d4f2be25-55e1-4e63-96d4-0f075a5c0f29,371.829.504-05,1124.5,98.42,98.55,ipsa,invoiced,2024-09-03
327,b647c75d-632b-489d-b3a3-284fcbb8588c,307.954.628-83,790.85,97.45,10.0,error,canceled,2024-09-14
328,4ceb96d7-0611-43bc-b525-7b287b7a453f,856.491.032-24,1304.7,29.11,70.92,nesciunt,await_payment,2024-08-11
329,b99c1b4d-514d-49f9-85e9-5b84230e8be7,165.987.420-30,440.89,102.64,10.0,libero,invoiced,2024-05-03
330,9790218d-fe1d-42ca-b279-d719fcaecea1,836.274.051-53,382.62,88.83,10.0,sint,invoiced,2024-03-30
331,27df5cee-4701-446a-8559-cfd401b31cbc,246.017.983-96,1344.22,67.99,108.62,modi,await_payment,2024-05-02
332,e5d8e123-47de-44cb-be0d-10d4161773c0,826.590.714-11,939.2,97.97,10.0,officia,await_payment,2025-02-24
333,66e0d50d-17fd-4988-9c99-ee2932aebfb0,938.476.502-38,1255.72,34.25,39.73,aspernatur,invoiced,2025-02-21
334,c0e1166c-2a3f-44dc-b670-c35468d5a9c3,428.357.069-92,172.32,134.97,183.89,eaque,canceled,2025-01-26
335,9445b70c-813d-4eb7-a284-2f8583c684ba,726.589.104-01,1494.98,83.19,10.0,excepturi,invoiced,2024-03-30
336,9c954281-84d0-48fd-ac84-19f8c5d00776,370.569.812-59,1173.25,61.87,106.15,optio,invoiced,2024-05-21
337,2ead8595-9606-4a65-ad4e-2fac31bca095,580.697.314-00,481.36,119.45,10.0,hic,pending,2024-05-17
338,92c1af29-a25e-4f0e-b1b5-81d941db853d,980.243.715-88,981.05,11.0,10.0,provident,invoiced,2024-05-28
339,11128d50-636b-4430-adf0-3116733bdbd2,429.157.368-55,1134.98,57.31,10.0,non,production,2024-08-09
340,7017f0d2-dad0-4989-8f85-cb8e3755cfab,935.276.104-99,727.15,23.65,10.0,molestiae,invoiced,2025-02-07
341,912cf842-494a-4138-8251-225ba5336340,169.475.083-39,533.4,121.55,10.0,expedita,invoiced,2024-04-17
342,fb7194cf-cc8c-4bc7-96f5-cba043a1f7d2,608.942.371-87,1074.57,91.62,92.23,unde,canceled,2024-12-23
343,c13e9a47-0f81-44b8-bcac-b6e5374f23b3,824.063.791-40,1019.35,115.1,10.0,voluptatem,invoiced,2024-11-15
344,a0928a51-c938-437d-8010-8cee3d01e7bf,156.329.840-60,683.04,118.17,175.31,pariatur,invoiced,2024-09-25
345,fadfed21-ef07-4f08-9043-4396c4e97095,409.562.783-29,592.38,122.29,46.29,sed,invoiced,2024-07-08
346,cfb42e2a-7dcb-4ee5-8de8-f4289ce71014,418.390.652-06,1295.38,64.23,76.76,magni,pending,2024-11-07
347,af912eac-72a9-4099-b898-eff1c63f29de,183.024.569-42,1222.65,66.1,10.0,pariatur,invoiced,2024-09-24
348,2182e381-dfd1-4753-9433-80e2c1b37950,782.014.695-85,203.29,30.24,58.61,possimus,production,2024-03-12
349,71fecf93-9e35-4060-9b3d-f2a2cbb2e4f4,201.974.356-61,802.21,24.69,10.0,vel,invoiced,2024-04-18
350,bb9ac299-1979-4fd7-9055-004adca5713b,578.940.612-20,1110.59,121.38,86.53,provident,invoiced,2025-01-21
351,d902a6c7-ea51-46f9-bc8a-7e779f6ec2a6,578.231.940-23,327.82,46.29,136.91,totam,invoiced,2024-04-13
352,d6ab7828-1760-4aea-bc84-e3861b2321be,713.452.980-05,1366.92,97.38,37.25,doloremque,invoiced,2024-12-11
353,33e158cb-e9e6-459f-a402-29e4a86797b0,346.798.215-82,229.87,15.22,39.35,rem,pending,2024-07-16
354,f4c48eb0-1fd1-4446-aceb-83973eaece0d,324.509.681-05,613.3,29.96,152.98,quas,invoiced,2024-11-17
355,9785199c-2022-4656-9d16-8e890a030d95,014.568.392-33,806.15,23.74,10.0,voluptatum,await_payment,2024-10-12
356,438b65d5-db41-49fb-862a-3581fee0ba7c,245.397.160-34,329.6,86.55,10.0,dicta,invoiced,2024-09-03
357,a8ccefcc-db6b-43fa-a33f-263b9c87fd18,871.625.439-28,409.12,135.3,90.08,ipsam,production,2025-02-10
358,a2d7a3e0-6fab-4464-b869-e80ef9e45e17,413.528.679-82,302.65,14.65,52.41,totam,invoiced,2024-06-18
359,d74c12fd-bc34-4c03-967b-5b2bb0e81ac0,609.175.824-11,760.06,125.25,83.35,deleniti,invoiced,2024-06-07
360,d0e97692-2268-4515-b2e7-9f9b6868fc8d,659.703.412-07,1410.2,59.09,146.79,eos,await_payment,2024-11-10
361,1503f8c6-d7d6-4a5c-b638-2917211d1009,907.345.826-92,1086.05,71.48,185.57,itaque,invoiced,2024-03-03
362,c67dcae6-34d9-4cc2-8304-4cbf18332fc4,502.314.789-41,157.45,101.07,72.02,molestiae,production,2025-01-09
363,b8352b2b-7ec7-4708-aba0-ae22116106c8,607.185.934-48,328.47,148.56,10.0,facere,await_payment,2024-10-22
364,0a89112c-8f34-41d7-bbd1-10ece453d274,801.639.524-42,520.17,32.31,149.07,reiciendis,invoiced,2024-09-19
365,1ef15e9e-ac26-40bb-95db-51005bb502eb,781.094.356-10,67.65,93.44,10.0,ea,pending,2024-05-20
366,2cacbedc-199f-485c-8258-a6e41852dd30,974.502.138-50,395.47,19.8,10.0,quas,await_payment,2024-08-18
367,eff0f4bc-bcbc-4398-9e31-05bbf7f6adcd,846.907.132-78,244.5,35.12,10.0,sequi,invoiced,2024-05-14
368,443bd2d1-73cb-4b2e-87f2-0341a5babd99,960.238.571-59,716.88,147.88,10.0,omnis,invoiced,2024-08-27
369,796d8df2-692a-4e19-8b18-7e823ca5e219,564.923.871-55,1388.33,133.96,10.0,quidem,canceled,2025-02-11
370,29f7e21e-4c02-4f36-8dac-4b84654a431f,159.324.860-15,1247.59,58.17,10.0,numquam,invoiced,2024-03-26
371,5709b4d3-32bd-4882-94ef-1f6352611742,795.103.682-02,75.61,29.11,135.35,quod,invoiced,2024-11-07
372,728fbe2a-268a-4a7a-9fd2-014b76e7c54e,581.693.240-33,615.26,120.97,10.0,alias,production,2025-02-25
373,2bc88f06-38ec-4483-9789-97812628240d,610.372.945-99,115.37,16.94,104.55,repudiandae,invoiced,2024-08-13
374,50604f13-db93-4fe1-9f4a-189473b6a145,350.426.918-98,894.54,139.42,10.0,quisquam,invoiced,2024-08-07
375,f284d6a5-6f47-46db-91b7-9d4d473b9d7e,834.261.795-55,240.8,15.89,31.15,eaque,production,2025-01-23
376,06ed1ae6-b2a0-4693-bb8f-8cc3d075d6b9,075.643.912-43,1020.82,73.85,10.0,ut,invoiced,2024-11-07
377,90a4a687-485c-4aff-aa2a-7924e91fc9c9,861.490.352-98,1327.28,26.77,181.95,quo,invoiced,2025-01-15
378,f9f7ce0a-1c18-4186-92bd-afaea64af3dc,603.178.925-68,1256.44,129.41,10.0,recusandae,invoiced,2024-11-14
379,0b239273-43f4-4306-a5dd-f2d87b074450,162.087.549-76,597.05,59.76,10.0,at,pending,2024-03-15
380,1cc96162-928d-41df-904a-f1faeb33ad99,835.021.674-35,228.81,66.8,10.0,facere,invoiced,2024-07-06
381,9b8cf79d-b5f2-4075-903f-0c6e6687ca7e,839.615.470-84,353.05,33.94,196.16,iure,invoiced,2024-05-08
382,5a729a09-a1e0-496b-aa94-af7f5b8eb8da,091.584.623-33,945.38,123.37,10.0,atque,invoiced,2024-05-13
383,ed15d427-713d-4d5a-9b45-0b5e465598dd,496.137.528-46,145.95,123.39,10.0,voluptate,canceled,2024-12-29
384,ab76e9d2-4a08-4132-86de-9b4199959ac8,254.093.768-38,267.36,129.16,89.58,asperiores,await_payment,2024-07-29
385,f6a35a94-fe38-4565-a4c4-85d91e1a528e,836.520.419-33,115.88,61.2,10.0,deserunt,invoiced,2024-08-19
386,9b563770-9289-4245-a303-9a48d7cb5fb5,520.478.963-47,967.34,113.17,10.0,tenetur,invoiced,2025-01-24
387,e89411e0-b566-4138-931a-6a9850d9ec3c,951.086.347-57,845.88,12.59,103.16,corporis,invoiced,2024-03-30
388,4bb406cd-bab7-483c-ab36-2759358685f8,793.081.546-39,1452.13,103.39,158.14,suscipit,await_payment,2024-09-15
389,ae56afaa-29df-40c4-a905-bdc400a2307f,457.360.129-52,948.15,23.97,150.59,facere,await_payment,2024-08-30
390,f5c8c8a0-9b21-4a47-8752-ebd310017ae2,207.619.345-61,1004.75,139.71,51.38,soluta,invoiced,2024-08-02
391,7d231990-55f7-440b-a2c9-442d6a874de2,684.293.507-56,1096.56,59.91,86.72,placeat,invoiced,2024-07-04
392,f7e0b747-7677-41f5-b18f-9239d5e96fc3,596.813.427-55,1069.47,60.13,10.0,deserunt,invoiced,2025-01-21
393,79896455-2059-492b-9801-9ac9e2865046,213.478.590-04,169.16,17.92,10.0,quaerat,invoiced,2024-10-20
394,14112aef-9a30-401e-b357-cc325120d873,206.453.971-99,891.27,112.52,10.0,vel,invoiced,2024-11-08
395,2322106a-6541-4444-a778-1fe41bbb70a1,739.615.420-07,1165.07,114.44,173.87,voluptatum,invoiced,2024-10-10
396,dd27d5b7-f6e8-41e6-9cfc-2804bc140c08,591.640.837-48,109.58,67.7,102.67,cumque,production,2025-01-03
397,4f143e7f-a26b-486a-9c67-8b7a7ece5fe5,579.328.640-38,1435.07,21.25,192.5,facere,invoiced,2024-05-24
398,e8c003fb-f788-4c5b-a44f-1bafa1793423,091.584.623-33,182.61,17.07,10.0,incidunt,await_payment,2024-06-12
399,630c9a23-d6ca-4a79-af3a-3af199de363f,048.627.193-50,65.77,110.72,10.0,quae,invoiced,2024-09-01
400,737d06f6-70eb-4017-8b9d-445b02374f5a,089.172.563-68,1273.07,57.27,10.0,nihil,invoiced,2024-08-12
401,c20870d8-1d95-4d81-8dd7-bc78a7cfe198,829.546.703-47,536.49,21.66,10.0,tempore,production,2024-08-15
402,640c74eb-f3fc-40c7-89c7-419041a97f35,698.472.103-22,1000.57,51.89,66.27,odit,await_payment,2024-08-15
403,e91d7fc2-62b2-4ed2-9b05-51f9c8e9b31d,265.908.714-85,560.64,134.55,10.0,sed,invoiced,2024-07-27
404,c2e82fbe-b87d-488a-8605-5a12362106f9,814.295.073-14,166.5,31.26,10.0,magni,invoiced,2024-11-05
405,64f1113b-33d4-41cd-a295-7a6e08588485,245.397.160-34,721.15,144.78,141.36,voluptatum,pending,2024-11-30
406,fa929a96-2fa3-47a9-be10-f6957caa445c,209.167.583-03,970.2,77.75,10.0,nesciunt,await_payment,2024-05-11
407,c4df3f6e-bf93-4815-8f8e-8a9096370305,470.582.631-08,594.25,34.75,10.0,laboriosam,invoiced,2025-02-10
408,22b06807-a291-4d96-8d10-35db224a20f1,946.870.315-01,354.23,56.91,43.05,porro,invoiced,2025-01-23
409,85078ba3-4bac-451a-a63d-d4a710d7e8c5,369.571.420-43,693.56,53.26,91.89,molestias,invoiced,2024-06-07
410,515df4e5-2479-48dd-962f-b865b5379e5a,496.078.253-65,1377.69,31.72,53.23,ad,invoiced,2024-05-10
411,87520c4d-488c-4367-8e2d-e286048700ae,417.683.509-57,1365.2,39.8,10.0,dolor,await_payment,2025-01-26
412,a97aca2d-e074-4719-906c-a0715a8943ae,826.590.714-11,612.44,38.15,141.66,aperiam,invoiced,2024-06-14
413,f6047013-eb07-49dd-a1f9-85f6e14c55db,347.091.865-10,141.97,36.14,10.0,eum,invoiced,2024-10-13
414,96ace391-3c85-4c3a-bf40-92342c5e37c2,067.812.493-04,1268.22,111.47,10.0,magnam,invoiced,2024-08-03
415,d852783e-496d-4f70-9a08-a3216af10bad,208.345.167-80,272.36,69.03,10.0,adipisci,invoiced,2024-09-01
416,26dbdf0b-f5ab-4705-ac75-49fd847b746c,041.257.639-25,735.89,53.59,73.7,eaque,production,2024-08-15
417,d0777969-08f6-4a61-93ad-f93ff7a146cc,709.136.548-84,500.28,71.4,10.0,qui,invoiced,2024-04-26
418,f99178c2-bacb-427b-86cc-8a863bbef9d8,894.350.721-60,660.3,10.07,10.0,tempore,pending,2024-08-20
419,a7ff4556-e1fa-4326-aff7-85d73ed88721,934.150.867-39,239.95,32.93,10.0,sit,production,2025-01-19
420,b4c3ecdc-aa44-4e37-8e59-e4d0e2b68497,671.540.293-07,1368.08,103.11,10.0,error,invoiced,2024-07-23
421,f20817ec-a640-4f71-89f5-dd82216b4fcc,047.592.318-97,152.71,49.73,10.0,recusandae,invoiced,2025-01-05
422,3571156d-b285-4061-b8c1-edd11a611556,610.279.534-25,1281.74,97.45,29.18,quia,canceled,2024-03-25
423,ace7f99e-ebd2-4f53-adba-001a8fcc62af,548.760.293-00,642.15,34.31,10.0,unde,invoiced,2024-08-14
424,5cfcb2f1-a446-47f8-bee2-95fa14760bb8,560.821.497-85,529.09,79.76,10.0,cum,await_payment,2025-02-27
425,24ef26bb-e09d-45c8-b715-9ad3b9d60d31,124.695.037-52,1450.0,135.28,10.0,reiciendis,invoiced,2024-07-23
426,af40b7f7-1179-4e6d-93e1-d3cd7174c94f,360.491.785-93,1324.36,132.84,105.08,fugit,invoiced,2024-03-23
427,6bac1aa6-596b-49bd-b9e9-bc667617eeba,140.987.362-50,1319.39,51.25,10.0,non,invoiced,2025-01-14
428,484757ae-5949-4572-b249-e1ac59826a83,701.942.563-16,132.85,139.17,198.99,reprehenderit,invoiced,2024-03-15
429,a9c23ef9-7aed-4c19-93d2-c905136cc083,054.287.193-97,1281.97,79.47,82.6,omnis,invoiced,2024-05-01
